id,name,type,typecode,address,tel,pcode,pname,citycode,cityname,adcode,adname,bigType,midType,smallType,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84
B073D00F2T,骏兴车行,汽车维修;汽车综合维修;汽车综合维修,030100,和乐坊一街与和乐巷交叉口东南20米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车综合维修,汽车综合维修,113.548986,22.2071,113.54388192370888,22.21004302763173
B0H14RTRLE,澳门奥迪中心,汽车维修;奥迪特约维修;一汽-大众奥迪维修|汽车销售;奥迪特约销售;一汽-大众奥迪销售,030401|020301,工业园南衔41-125号励澳综合大楼1层,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,奥迪特约维修,一汽-大众奥迪维修|汽车销售,113.540363,22.206254,113.53523405745656,22.20917604782976
B073D00DBL,无名会社、改造车,汽车维修;汽车维修;汽车维修,030000,和乐坊一街与青洲街交叉口南20米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车维修,汽车维修,113.548963,22.206456,113.54385890166252,22.209398756581525
B073D00F2Z,新顺致车行,汽车维修;汽车综合维修;汽车综合维修,030100,和乐坊一街与青洲街交叉口北40米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车综合维修,汽车综合维修,113.549042,22.206914,113.54393808964312,22.20985709119859
B073D00FD7,德生车行,汽车维修;汽车综合维修;汽车综合维修,030100,和乐坊一街58号,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车综合维修,汽车综合维修,113.549069,22.206837,113.54396516879687,22.2097801261083
B073D00F2U,肥桥汽车服务中心,汽车维修;汽车综合维修;汽车综合维修,030100,和乐坊一街40号宏发大厦地下,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车综合维修,汽车综合维修,113.549202,22.206275,113.54409857003792,22.209218235449697
B073D00DMS,大强车行,汽车维修;汽车综合维修;汽车综合维修,030100,和乐坊一街17号,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车综合维修,汽车综合维修,113.549165,22.205751,113.544061502043,22.208693973371183
B073D00EHO,三联车行,汽车维修;汽车综合维修;汽车综合维修,030100,和乐街与白朗古将军街交叉口南20米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车综合维修,汽车综合维修,113.54949,22.20591,113.5443873822546,22.20885375988636
B073D00BHF,天韵汽车服务,汽车维修;汽车维修;汽车维修,030000,台山中街366号,00853-63132203,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车维修,汽车维修,113.549725,22.208378,113.54462286579782,22.211323125470145
B073D00FZ8,天日车行有限公司,汽车维修;汽车综合维修;汽车综合维修,030100,林茂海边大马路与罅些喇海军上将巷交叉口东北80米,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,汽车维修,汽车综合维修,汽车综合维修,113.547768,22.202419,113.54266084739284,22.20535764470917
B073D00LLR,森记车行,汽车维修;汽车维修;汽车维修,030000,菜园涌北街与白朗古将军大马路交叉口东40米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车维修,汽车维修,113.549498,22.211106,113.54439507139388,22.21405153603974
B073D00AH0,雄毅车行,汽车维修;汽车维修;汽车维修,030000,工厂街32号,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车维修,汽车维修,113.549727,22.211483,113.54462467242134,22.214429176441254
B0FFGK906Y,顺利车行,汽车维修;汽车维修;汽车维修,030000,李宝椿街与花地玛教会街交叉口北80米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车维修,汽车维修,113.551582,22.20986,113.5464847731752,22.21280972748156
B0JK1CJSD9,顺发汽车维修中心,汽车维修;汽车综合维修;汽车综合维修,030100,巴波沙大马路与台山新街交叉口西40米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车综合维修,汽车综合维修,113.552087,22.207898,113.54699123798372,22.21084815919877
B073D0M45E,标记汽车配件加工有限公司,汽车维修;汽车维修;汽车维修,030000,菜园涌北街与牧场街交叉口西40米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车维修,汽车维修,113.55128,22.210958,113.5461818976458,22.213907438057632
B073D00AMY,伟明汽车修理厂,汽车维修;汽车维修;汽车维修,030000,菜园涌北街4号,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车维修,汽车维修,113.551352,22.210968,113.54625408928192,22.213917598813577
B073D00CLD,海丰车行,汽车维修;汽车维修;汽车维修,030000,菜园涌边街与牧场街交叉口东南80米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车维修,汽车维修,113.551859,22.209966,113.54676250213096,22.21291636488077
B073D00AMP,永联汽车修理厂,汽车维修;汽车维修;汽车维修,030000,牧场巷与牧场街交叉口西南20米,00853-28530008,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车维修,汽车维修,113.551386,22.2113,113.54628815876583,22.214249784595136
B073D00B4Q,高飞汽车修理厂,汽车维修;汽车维修;汽车维修,030000,菜园涌边街188-196号附近,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车维修,汽车维修,113.552351,22.211249,113.54725572006942,22.214200858583304
B0FFHCTUKU,日丰私家车维修及零件中心,汽车维修;汽车维修;汽车维修,030000,美副将大马路与连胜马路交叉口东20米,00853-28520012,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车维修,汽车维修,113.552581,22.203424,113.54748682539582,22.20637369592217
B0K0PSORN4,日丰车行有限公司(维修部),汽车维修;汽车维修;汽车维修,030000,美副将大马路与连胜马路交叉口东40米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车维修,汽车维修,113.552667,22.20332,113.54757305766871,22.206269844329185
B073D00J11,合兴车行,汽车维修;汽车维修;汽车维修,030000,花王堂区大兴街41号,00853-28351476,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,汽车维修,汽车维修,汽车维修,113.546431,22.198104,113.54132036122417,22.20103804194884
B073D00BU3,明发车行,汽车维修;汽车维修;汽车维修,030000,大兴街与施利化街交叉口北20米,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,汽车维修,汽车维修,汽车维修,113.546778,22.197512,113.54166838129784,22.20044664833437
B0KDY9YEFU,HYBRID PRO SHOP MACAU,汽车维修;汽车综合维修;汽车综合维修,030100,圣庇道街雅恒新村16-18号AR-C,00853-62277272,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,汽车维修,汽车综合维修,汽车综合维修,113.545888,22.199662,113.54077571665452,22.202595303882493
B073D00JT8,瑞勤车行,汽车维修;汽车维修;汽车维修,030000,新胜街68-CC,00853-28301074,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,汽车维修,汽车维修,汽车维修,113.546935,22.195549,113.54182595013016,22.198483328817417
B073D00HWO,成通胶轮电池,汽车维修;汽车维修;汽车维修,030000,花王堂区巴素打尔古街201号,00853-28922754,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,汽车维修,汽车维修,汽车维修,113.542035,22.195305,113.5369117700985,22.19822745036584
B073D00JNH,章记汽车修理厂,汽车维修;汽车维修;汽车维修,030000,新胜巷2号,00853-28335876,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,汽车维修,汽车维修,汽车维修,113.54765,22.19548,113.5425429621336,22.1984159632552
B073D00JNU,华记汽车椅位维修,汽车维修;汽车维修;汽车维修,030000,高园街17-A,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,汽车维修,汽车维修,汽车维修,113.547639,22.195256,113.54253194572128,22.19819185935838
B073D00JBB,铨盈汽车装备专门店,汽车维修;汽车维修;汽车维修,030000,惠爱街54-56号有福大厦地下,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,汽车维修,汽车维修,汽车维修,113.547728,22.199942,113.54262089434252,22.202879697504457
B0K3MZNNHX,大兴汽车电池用品公司,汽车维修;汽车维修;汽车维修,030000,罅些喇提督大马路10号,00853-28385558,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,汽车维修,汽车维修,汽车维修,113.547082,22.200445,113.54197305060728,22.20338137536891
B073D0M6HF,辉记汽车服务中心,汽车维修;汽车维修;汽车维修,030000,新胜街88、88-A,[],820000,澳门特别行政区,1853,澳门特别行政区,820003,望德堂区,汽车维修,汽车维修,汽车维修,113.548827,22.195084,113.54372325522634,22.19802251873926
B073D00K6D,千叶电单车行有限公司,汽车维修;汽车维修;汽车维修,030000,镜湖马路15-A,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,汽车维修,汽车维修,汽车维修,113.548606,22.194618,113.5435016750456,22.197555852762846
B073D00GD1,安安车行,汽车维修;汽车综合维修;汽车综合维修,030100,新胜街25-D、E,[],820000,澳门特别行政区,1853,澳门特别行政区,820003,望德堂区,汽车维修,汽车综合维修,汽车综合维修,113.549202,22.195177,113.54409928057257,22.19811640022797
B073D0M70U,伟发车行,汽车维修;汽车维修;汽车维修,030000,花王堂区炮兵街3号,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,汽车维修,汽车维修,汽车维修,113.548566,22.194293,113.54346158526656,22.197230647483643
B073D0M6E2,佳丽艺车服务中心,汽车维修;汽车维修;汽车维修,030000,美珊枝街10-A,[],820000,澳门特别行政区,1853,澳门特别行政区,820003,望德堂区,汽车维修,汽车维修,汽车维修,113.549246,22.19488,113.5441434202749,22.19781939534581
B0J2K78ENT,良记汽车修理,汽车维修;汽车维修;汽车维修,030000,亚利鸦架街与沙嘉都喇贾罢丽街交叉口东北40米,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,汽车维修,汽车维修,汽车维修,113.550028,22.197971,113.54492735638983,22.20091322966559
B073D00GX1,嘉丰车行,汽车维修;汽车综合维修;汽车综合维修,030100,亚丰素雅布基街门市政厅18-A,[],820000,澳门特别行政区,1853,澳门特别行政区,820003,望德堂区,汽车维修,汽车综合维修,汽车综合维修,113.550884,22.196481,113.54578576332612,22.19942460635641
B073D00DL5,荣记车行,汽车维修;汽车综合维修;汽车综合维修,030100,连胜马路159-A,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,汽车维修,汽车综合维修,汽车综合维修,113.55111,22.201834,113.5460120268517,22.204779960481755
B073D00FCU,竞速汽车服务中心,汽车维修;汽车综合维修;汽车综合维修,030100,爹利仙拿姑娘街与雅廉访大马路交叉口西南80米,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,汽车维修,汽车综合维修,汽车综合维修,113.551371,22.201287,113.5462737594998,22.204233343099883
B073D00GI9,善行车厂,汽车维修;汽车维修;汽车维修,030000,花王堂区爹利仙拿姑娘街3-C,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,汽车维修,汽车维修,汽车维修,113.552124,22.20222,113.54702869899536,22.205168299540865
B0FFHVRWG0,ECCAR汽车维修,汽车维修;汽车维修;汽车维修,030000,航海学校街与河边新街交叉口西北40米,00853-63931028,820000,澳门特别行政区,1853,澳门特别行政区,820005,风顺堂区,汽车维修,汽车维修,汽车维修,113.536164,22.184816,113.53102351370528,22.1877196925643
B073D00DSK,伟良修车行,汽车维修;汽车维修;汽车维修,030000,河边新街263号,[],820000,澳门特别行政区,1853,澳门特别行政区,820005,风顺堂区,汽车维修,汽车维修,汽车维修,113.536931,22.184901,113.5317929029468,22.187806738457247
B073D00EDR,迅安车行,汽车维修;汽车维修;汽车维修,030000,河边新街262号丰顺新村第一座,[],820000,澳门特别行政区,1853,澳门特别行政区,820005,风顺堂区,汽车维修,汽车维修,汽车维修,113.536972,22.185542,113.5318339893472,22.18844807619469
B0JK1CF66Q,丰盛汽修,汽车维修;汽车维修;汽车维修,030000,河边新街与沙井天巷交叉口西100米,[],820000,澳门特别行政区,1853,澳门特别行政区,820005,风顺堂区,汽车维修,汽车维修,汽车维修,113.536872,22.186764,113.53173359956097,22.189670252671384
B0J2GXHTXW,乐澳汽车维修一人有限公司,汽车维修;汽车维修;汽车维修,030000,河边新街与李加禄街交叉口西20米,[],820000,澳门特别行政区,1853,澳门特别行政区,820005,风顺堂区,汽车维修,汽车维修,汽车维修,113.53892,22.188545,113.53378780770448,22.19145719959836
B0K3MZNEJ5,新东升汽修美容服务中心,汽车维修;汽车维修;汽车维修,030000,"China,Guangdong Province,Zhuhai,Xiangzhou,南湾南路",[],820000,澳门特别行政区,1853,澳门特别行政区,820005,风顺堂区,汽车维修,汽车维修,汽车维修,113.538625,22.188727,113.53349189216716,22.19163850629975
B0J29528EH,联英行有限公司,汽车维修;汽车维修;汽车维修,030000,巴素打尔古街83号至87号地下,00853-28222822,820000,澳门特别行政区,1853,澳门特别行政区,820005,风顺堂区,汽车维修,汽车维修,汽车维修,113.538825,22.189103,113.53369248105726,22.19201515451548
B0G3VDEE2K,渭记汽车维修及重型机械维修,汽车维修;汽车维修;汽车维修,030000,安仿西巷67号,[],820000,澳门特别行政区,1853,澳门特别行政区,820005,风顺堂区,汽车维修,汽车维修,汽车维修,113.541076,22.190351,113.53595022457736,22.193269311607395
B073D00CCS,MINI澳门维修中心,汽车维修;宝马特约维修;宝马MINI维修,030701,渔翁街120-158号,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,宝马特约维修,宝马MINI维修,113.564231,22.20181,113.55916491435876,22.204781587185337
B073D00K8S,日丰车行内进维修部(永好工业大厦店),汽车维修;汽车维修;汽车维修,030000,渔翁街166号,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车维修,汽车维修,113.563925,22.201727,113.5588582542202,22.20469803622204
B073D0M6AB,利泰车行,汽车维修;汽车维修;汽车维修,030000,渔翁街200澳门海洋工业中心第2期地下204-208号D铺,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车维修,汽车维修,113.563583,22.201673,113.55851550931602,22.20464342933186
B073D00CHL,新力汽车维修服务有限公司,汽车维修;汽车维修;汽车维修,030000,马揸度博士大马路315号,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车维修,汽车维修,113.563174,22.202533,113.5581055531328,22.205503015756044
B073D00BJT,海洋汽车维修服务中心,汽车维修;汽车维修;汽车维修,030000,花地玛堂区圆台街28号,00853-28330466,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车维修,汽车维修,113.563097,22.201835,113.5580284271682,22.20480464111554
B0FFFRMGG1,新宏益汽车有限公司服务中心,汽车维修;汽车维修;汽车维修,030000,马揸度博士大马路393号中纺工业大厦地下,00853-28721127,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车维修,汽车维修,113.562559,22.202246,113.55748920304036,22.2052148372904
B073D00B2B,金鸿车行,汽车维修;汽车维修;汽车维修,030000,黑沙环中街159号,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车维修,汽车维修,113.561499,22.206652,113.55642652688982,22.20962044858334
B0FFHD3IR5,安行修理胶轮公司,汽车维修;汽车维修;汽车维修,030000,黑沙环新街与涌河新街交叉口北60米,00853-28308883,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车维修,汽车维修,113.559616,22.205775,113.55453921550514,22.208739672890783
B073D00K52,东兴车行,汽车维修;汽车维修;汽车维修,030000,花地玛堂区马场东大马路327号,00853-28473181,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车维修,汽车维修,113.558988,22.209224,113.55390950714056,22.21218865303356
B073D00LOQ,昌盛车行,汽车维修;汽车维修;汽车维修,030000,马场东大马路与中心街交叉口北20米,00853-28425582,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车维修,汽车维修,113.559,22.209282,113.55392153202062,22.212246695501207
B073D00BVB,欣腾骏兴汽车服务中心,汽车维修;汽车维修;汽车维修,030000,花地玛堂区顺景广场98号附近,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车维修,汽车维修,113.558825,22.209884,113.55374607617256,22.212848564333463
B0FFIJWHWF,富荣行,汽车维修;汽车维修;汽车维修,030000,慕拉士前地与涌河新巷交叉口西20米,00853-28450731,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车维修,汽车维修,113.558284,22.203981,113.55320415510778,22.206942517569967
B0FFH4WX5Z,澳门保时捷维修中心,汽车维修;保时捷特约维修;保时捷维修,032200,慕拉士大马路185-191号,00853-28211911,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,保时捷特约维修,保时捷维修,113.558248,22.203371,113.55316810727815,22.206332238773665
B0JK1CKNT4,万众汽车维修中心,汽车维修;汽车综合维修;汽车综合维修,030100,慕拉士大马路与区神父街交叉口东北40米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车综合维修,汽车综合维修,113.558909,22.203012,113.55383071543557,22.20597438646429
B073D00AHZ,洪记车行,汽车维修;汽车维修;汽车维修,030000,黑沙环第三街55号,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车维修,汽车维修,113.555918,22.206487,113.55083218459644,22.209444692438527
B073D00BDC,夏巴汽车维修服务中心,汽车维修;汽车综合维修;汽车综合维修,030100,马揸度博士大马路647-679号,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车综合维修,汽车综合维修,113.56015,22.202432,113.55507468188536,22.20539652806552
B073D00B01,万利车行,汽车维修;汽车维修;汽车维修,030000,黑沙环第三街27号,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车维修,汽车维修,113.555278,22.206754,113.55019055894228,22.20971048148713
B0FFIKLD2O,艺速汽车维修中心,汽车维修;汽车维修;汽车维修,030000,祐汉新村第一街34号附近,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车维修,汽车维修,113.554913,22.208425,113.54982452780366,22.211381299231025
B073D00C27,恒星车行,汽车维修;汽车维修;汽车维修,030000,长寿大马路506号,00853-28424210,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车维修,汽车维修,113.556556,22.211454,113.55147145528244,22.21441465364748
B0FFIC8HI5,恒丰车行,汽车维修;汽车维修;汽车维修,030000,长寿大马路与菜园路交叉口东北20米,00853-28957115,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车维修,汽车维修,113.556538,22.211288,113.55145342129777,22.214248561943457
B073D00CMQ,新庆成车行,汽车维修;汽车维修;汽车维修,030000,永安街与看台街交叉口北20米,00853-28438967,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车维修,汽车维修,113.555557,22.21038,113.55047003033654,22.21333827753477
B073D0M7JI,江南胶轮汽车用品公司,汽车维修;汽车维修;汽车维修,030000,"长寿大马路EdfJardim San Pou,江南胶轮汽车用品公司地下G铺",00853-66684977,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车维修,汽车维修,113.556286,22.211478,113.55120078355633,22.21443812069687
B073D00LR6,利迈专业汽车维修中心,汽车维修;汽车综合维修;汽车综合维修,030100,黑沙环巷发利工业大厦地下A、B铺,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,汽车维修,汽车综合维修,汽车综合维修,113.554652,22.205038,113.54956308030609,22.20799260892284
