id,name,type,typecode,address,tel,pcode,pname,citycode,cityname,adcode,adname,bigType,midType,smallType,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84
B073D0MEF4,澳门文华东方酒店大堂酒廊,住宿服务;宾馆酒店;宾馆酒店|体育休闲服务;娱乐场所;酒吧,100100|080304,孙逸仙大马路路凼城澳门特别行政区,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,住宿服务,宾馆酒店,宾馆酒店|体育休闲服务,113.552058,22.181387,113.54696385672254,22.18432779041821
B0JK1CH169,岐关大酒店商场,住宿服务;宾馆酒店;宾馆酒店,100100,何贤绅士大马路与关闸广场交叉口北180米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,住宿服务,宾馆酒店,宾馆酒店,113.555672,22.213728,113.55058510530866,22.216687633028208
B073D0MN3T,澳门港湾大酒店,住宿服务;住宿服务相关;住宿服务相关,100000,澳门半岛林茂巷8号,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,住宿服务,住宿服务相关,住宿服务相关,113.54271,22.199648,113.53758849076608,22.20257363142763
B073D0M35M,澳门凯旋门酒店,住宿服务;宾馆酒店;五星级宾馆,100102,城市日大马路278号,00853-28808888,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,住宿服务,宾馆酒店,五星级宾馆,113.553655,22.185633,113.54856476090576,22.1885787284744
B0FFFEGLXB,澳门镇兴宾馆,住宿服务;宾馆酒店;宾馆酒店,100100,哪咤庙斜巷4-8号刘陈秀琼商业中心,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,住宿服务,宾馆酒店,宾馆酒店,113.547266,22.192043,113.54215810615922,22.19497686500509
B0FFH887YL,澳门美高梅酒店,住宿服务;宾馆酒店;五星级宾馆,100102,"澳门外港新填海区孙逸仙大马路,近城市日大马路",00853-88028888,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,住宿服务,宾馆酒店,五星级宾馆,113.55298,22.182944,113.54788817917142,22.185887331282032
B073D00BGB,澳门总统酒店,住宿服务;宾馆酒店;四星级宾馆,100103,"友谊大马路355号,近广州街",00853-28553888,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,住宿服务,宾馆酒店,四星级宾馆,113.552025,22.187339,113.54693038897707,22.190281863024044
B0FFFAEM0A,永利皇宫,住宿服务;宾馆酒店;五星级宾馆,100102,澳门路氹体育馆大马路西50米,[],820000,澳门特别行政区,1853,澳门特别行政区,820007,路氹填海区,住宿服务,宾馆酒店,五星级宾馆,113.576099,22.144773,113.57105921308406,22.14774077296671
B0G03NGZ8R,澳门五洋酒店,住宿服务;宾馆酒店;宾馆酒店,100100,火船头街179号,[],820000,澳门特别行政区,1853,澳门特别行政区,820005,风顺堂区,住宿服务,宾馆酒店,宾馆酒店,113.541214,22.191647,113.53608855509052,22.19456611659553
B073D00II7,澳门东亚酒店,住宿服务;宾馆酒店;宾馆酒店,100100,新埗头街1号a,00853-28775555;00853-28922433,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,住宿服务,宾馆酒店,宾馆酒店,113.542414,22.193569,113.53729200569634,22.1964917782526
B073D00JRS,新中央酒店,住宿服务;宾馆酒店;宾馆酒店,100100,亚美打利庇卢大马路264-270号,00853-28286668;00853-28372404,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,住宿服务,宾馆酒店,宾馆酒店,113.544252,22.191281,113.53913554321323,22.194207458356235
B0J32SBD8Y,澳门家欣宾馆(草堆街店),住宿服务;宾馆酒店;宾馆酒店,100100,澳门半岛草堆街46-50号·手肘里1号,13923395675,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,住宿服务,宾馆酒店,宾馆酒店,113.54401,22.193403,113.53889270327656,22.19632962264176
B0FFLI7I6M,澳门家圆宾馆,住宿服务;宾馆酒店;宾馆酒店,100100,鱼鳞巷12-12A ,00853-28823629,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,住宿服务,宾馆酒店,宾馆酒店,113.542916,22.198624,113.53779516393074,22.201549782223605
B0FFL8OTSJ,锦江之星澳门关口酒店,住宿服务;住宿服务相关;住宿服务相关,100000,菜园涌北街128-136号(澳门大厦A座旁),00853-28261740,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,住宿服务,住宿服务相关,住宿服务相关,113.550334,22.211119,113.54523334407338,22.21406640769216
B0KKGG0BZ8,青洲坊大厦第3座,住宿服务;住宿服务相关;住宿服务相关,100000,青洲大马路,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,住宿服务,住宿服务相关,住宿服务相关,113.548831,22.208524,113.5437264056358,22.211467158995404
B0K3MZTDMB,(3.Fase)-Edf.Mayfair Garden(Bloco 1),住宿服务;住宿服务相关;住宿服务相关,100000,和乐大马路(3Fase)-edfMayfair Garden(bloco 1),[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,住宿服务,住宿服务相关,住宿服务相关,113.548266,22.207319,113.54315991992584,22.21026046295893
B0K3MZS41F,美居商场-新胜阁,住宿服务;住宿服务相关;住宿服务相关,100000,"青洲大马路501号,Edificio Mei Kui Kuong Cheong",[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,住宿服务,住宿服务相关,住宿服务相关,113.547637,22.207785,113.54252913754314,22.21072517532166
B0K3MZMCDS,泉喜花园,住宿服务;住宿服务相关;住宿服务相关,100000,鸭涌巷Chun Hei Garden,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,住宿服务,住宿服务相关,住宿服务相关,113.544801,22.209505,113.53968496486914,22.212439082319428
B0K3MZLBC0,宏泰工业大厦,住宿服务;住宿服务相关;住宿服务相关,100000,青洲街Edificio Industrial Wan Tai,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,住宿服务,住宿服务相关,住宿服务相关,113.548755,22.206966,113.54365029582218,22.209908458101093
B0K3MZI5TW,青洲社屋(青雅楼),住宿服务;住宿服务相关;住宿服务相关,100000,青洲河边马路与青洲新马路交叉口西南80米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,住宿服务,住宿服务相关,住宿服务相关,113.542822,22.209834,113.53770016757068,22.212763389232112
B0K2RAF8DY,Tcharge,住宿服务;住宿服务相关;住宿服务相关,100000,天竹巷,00853-62010948,820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,住宿服务,住宿服务相关,住宿服务相关,113.541056,22.208592,113.53592899358802,22.21151658583072
B0K2DRFPGS,东方海岸(第二座),住宿服务;住宿服务相关;住宿服务相关,100000,俾若翰街C地段,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,住宿服务,住宿服务相关,住宿服务相关,113.543293,22.203041,113.53817298900064,22.205969231427023
B0K1VRNM7P,绿洲(第一座),住宿服务;住宿服务相关;住宿服务相关,100000,"Tower 1m Green Island,Rda Ilha Verde,Macao",[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,住宿服务,住宿服务相关,住宿服务相关,113.541056,22.206582,113.5359291226604,22.209505903942485
B0JRAAHAOG,锦江之星澳门关口酒店大堂,住宿服务;住宿服务相关;住宿服务相关,100000,菜园涌北街与菜园涌巷交叉口西20米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,住宿服务,住宿服务相关,住宿服务相关,113.550287,22.211088,113.54518621888394,22.21403529292341
B0JK1CK791,我们这一家,住宿服务;住宿服务相关;住宿服务相关,100000,和乐大马路与青洲街交叉口东南20米,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,住宿服务,住宿服务相关,住宿服务相关,113.548486,22.206271,113.54338059689216,22.20921260928565
B0FFHWSHAY,平民大厦温暖之家,住宿服务;住宿服务相关;住宿服务相关,100000,Moradias Economicas Bloco De Realojamento A,[],820000,澳门特别行政区,1853,澳门特别行政区,820001,花地玛堂区,住宿服务,住宿服务相关,住宿服务相关,113.552494,22.211058,113.54739910851428,22.214010101550045
B073D00DXO,澳门富华酒店,住宿服务;宾馆酒店;三星级宾馆,100104,澳门澳门半岛俾利喇街98-102号,00853-28553838,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,住宿服务,宾馆酒店,三星级宾馆,113.551902,22.199367,113.54680629420052,22.20231383379603
B0FFF6YK1H,澳门天丽宾馆,住宿服务;宾馆酒店;宾馆酒店,100100,澳门半岛贾伯乐提督街77-A号1-4楼,[],820000,澳门特别行政区,1853,澳门特别行政区,820003,望德堂区,住宿服务,宾馆酒店,宾馆酒店,113.550774,22.196845,113.54567544442344,22.199788491198213
B0FFGCCFTB,澳门假期酒店,住宿服务;宾馆酒店;宾馆酒店,100100,镜湖马路,00853-28350161,820000,澳门特别行政区,1853,澳门特别行政区,820003,望德堂区,住宿服务,宾馆酒店,宾馆酒店,113.548731,22.194691,113.5436270156052,22.197629162778448
B073D00LMG,澳门富城宾馆,住宿服务;宾馆酒店;三星级宾馆,100104,澳门半岛新马路579/583号,[],820000,澳门特别行政区,1853,澳门特别行政区,820005,风顺堂区,住宿服务,宾馆酒店,三星级宾馆,113.54193,22.193099,113.53680659943262,22.19602041437636
B073D00M5A,澳门十六浦索菲特大酒店,住宿服务;宾馆酒店;五星级宾馆,100102,巴素打尔古街内港12A号-20号码头之间,00853-88610016;00853-88617305,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,住宿服务,宾馆酒店,五星级宾馆,113.541088,22.194259,113.53596200976564,22.19717872207197
B073D00JH5,澳门豪华宾馆,住宿服务;宾馆酒店;宾馆酒店,100100,沙梨头海边街86-D2层,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,住宿服务,宾馆酒店,宾馆酒店,113.544729,22.199814,113.53961337829946,22.202744595675952
B073D00B92,皇都酒店,住宿服务;宾馆酒店;五星级宾馆,100102,得胜马路2-4号,00853-28552222,820000,澳门特别行政区,1853,澳门特别行政区,820003,望德堂区,住宿服务,宾馆酒店,五星级宾馆,113.55231,22.193155,113.54721576942768,22.1961005425382
B0KU3UM3J5,新东方商务宾馆北座,住宿服务;宾馆酒店;宾馆酒店,100100,澳门半岛亚美打利庇卢大马路(新马路)502号,00853-28777333,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,住宿服务,宾馆酒店,宾馆酒店,113.542481,22.19285,113.53735925011664,22.195772690215183
B0FFHWSA3A,澳门卡尔酒店,住宿服务;住宿服务相关;住宿服务相关,100000,半岛圣安多尼堂区海边新街96-126号,00853-28250108;00853-63487101,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,住宿服务,住宿服务相关,住宿服务相关,113.542395,22.195046,113.53727285468386,22.19796925039582
B0JBN12FS6,澳门莲居宾馆,住宿服务;宾馆酒店;宾馆酒店,100100,澳门特别行政区花王堂区关前正街32及36号,00853-28351358,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,住宿服务,宾馆酒店,宾馆酒店,113.544904,22.193474,113.5397892900348,22.196402800564204
B0JBT777PU,澳门家欣宾馆(美基街店),住宿服务;宾馆酒店;宾馆酒店,100100,美基街15A号,00853-28702701,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,住宿服务,宾馆酒店,宾馆酒店,113.542314,22.194226,113.53719166733327,22.19714876235444
B0G0P7F351,城市客栈(十月初五日街店),住宿服务;旅馆招待所;旅馆招待所,100200,十月初五日街126-130号,00853-28717668,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,住宿服务,旅馆招待所,旅馆招待所,113.542662,22.193629,113.53754073517548,22.1965524107499
B0JAXM2FVK,澳门家欣宾馆(庇山耶街店),住宿服务;宾馆酒店;宾馆酒店,100100,庇山耶街11号-13号及陈家里2号,13923395675,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,住宿服务,宾馆酒店,宾馆酒店,113.544372,22.193146,113.53925577202054,22.19607340676808
B0JUFRUY1J,澳门国际酒店,住宿服务;住宿服务相关;住宿服务相关,100000,亚美打利庇卢大马路612号及通商新街5号,00853-28232888,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,住宿服务,住宿服务相关,住宿服务相关,113.541798,22.193536,113.53667417844731,22.19645724036025
B073D00II2,嘉明别墅,住宿服务;旅馆招待所;旅馆招待所,100200,新埗头街7号金豪大厦2-3层,00853-28308984;00853-28921959,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,住宿服务,旅馆招待所,旅馆招待所,113.54283,22.193265,113.5377092542514,22.19618869568745
B073D00DWP,New Golden Gate,住宿服务;宾馆酒店;宾馆酒店,100100,雅廉访大马路76号一楼C1和二楼E2及F2金门大厦,00853-28550430;00853-66380221,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,住宿服务,宾馆酒店,宾馆酒店,113.552072,22.201824,113.54697658692004,22.204772050890096
B0FFGBITSI,马可菠萝酒店,住宿服务;宾馆酒店;宾馆酒店,100100,亚丰素雅布基街与连胜马路交叉口南20米,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,住宿服务,宾馆酒店,宾馆酒店,113.549149,22.197545,113.54404598352042,22.200485108308
B0FFFHVSAN,珠海海洋王国度假酒店,住宿服务;宾馆酒店;宾馆酒店,100100,澳门半岛横琴,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,住宿服务,宾馆酒店,宾馆酒店,113.550954,22.198233,113.54585583912989,22.201177371188983
B0FFF4VSJN,十六浦度假村酒店,住宿服务;宾馆酒店;宾馆酒店,100100,半岛内港巴素打尔古街十六浦,18928051706,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,住宿服务,宾馆酒店,宾馆酒店,113.541196,22.194175,113.53607033892456,22.19709496310638
B073D00I1V,富丽宾馆,住宿服务;宾馆酒店;宾馆酒店,100100,通商新街11号,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,住宿服务,宾馆酒店,宾馆酒店,113.541888,22.193601,113.5367644422504,22.196522486921413
B0KU59OP6H,The Arch,住宿服务;宾馆酒店;宾馆酒店,100100,罗德礼将军街与沙嘉都喇贾罢丽街交叉口东20米,[],820000,澳门特别行政区,1853,澳门特别行政区,820003,望德堂区,住宿服务,宾馆酒店,宾馆酒店,113.551483,22.196775,113.54638634677906,22.199720021227247
B0KU19Q6ET,Aparente Mae an,住宿服务;宾馆酒店;宾馆酒店,100100,"5GXV+GH2,Macao",[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,住宿服务,宾馆酒店,宾馆酒店,113.548996,22.19582,113.54389267347568,22.19875915975999
B0KDY9XLSS,Iron building in Macao,住宿服务;宾馆酒店;宾馆酒店,100100,"5GXP+7WX,Inner Harbour,Macao",[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,住宿服务,宾馆酒店,宾馆酒店,113.542467,22.195307,113.53734505107278,22.19823051963337
B0K6UKOO1Q,宜尚酒店,住宿服务;宾馆酒店;宾馆酒店,100100,西河街道嘉福大厦5楼,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,住宿服务,宾馆酒店,宾馆酒店,113.546145,22.192734,113.54103389288208,22.195665487639445
B0K67N1S18,唐庭宾馆,住宿服务;宾馆酒店;宾馆酒店,100100,大庆路938号志明楼,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,住宿服务,宾馆酒店,宾馆酒店,113.546309,22.195595,113.54119817575256,22.198527879403603
B0K3DZQU7O,Family Inn,住宿服务;宾馆酒店;宾馆酒店,100100,"Rua de Miguel Aires,No.15A,China",00853-28702701,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,住宿服务,宾馆酒店,宾馆酒店,113.54234,22.194315,113.53721773866796,22.197237857889203
B0K2RAE5WZ,Hospitality,住宿服务;宾馆酒店;宾馆酒店,100100,新胜街与贾伯乐提督圆形地交叉口东南20米,00853-68576355,820000,澳门特别行政区,1853,澳门特别行政区,820003,望德堂区,住宿服务,宾馆酒店,宾馆酒店,113.548744,22.195083,113.5436400263836,22.19802132987652
B0K2796AT3,莲居House of Lotus,住宿服务;宾馆酒店;宾馆酒店,100100,关前正街,00853-28351358,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,住宿服务,宾馆酒店,宾馆酒店,113.544835,22.193547,113.53972008624218,22.196475660970805
B0JRYCBZ2A,皇都酒店大堂,住宿服务;宾馆酒店;五星级宾馆,100102,得胜马路与东望洋斜巷交叉口东北40米,[],820000,澳门特别行政区,1853,澳门特别行政区,820003,望德堂区,住宿服务,宾馆酒店,五星级宾馆,113.552194,22.19318,113.54709946196948,22.196125301524773
B0JRYC8RQ9,家圆宾馆大堂,住宿服务;宾馆酒店;宾馆酒店,100100,鱼鳞巷与沙梨头海边街交叉口东南20米,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,住宿服务,宾馆酒店,宾馆酒店,113.542906,22.198606,113.53778513562618,22.20153175142495
B0JRYABPPZ,澳门十六浦索菲特大酒店大堂,住宿服务;宾馆酒店;五星级宾馆,100102,巴素打尔古街与美基街交叉口西40米,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,住宿服务,宾馆酒店,五星级宾馆,113.541388,22.194209,113.53626291149898,22.197129455243005
B0JRY78CET,澳门富华酒店大堂,住宿服务;宾馆酒店;三星级宾馆,100104,俾利喇街与飞能便度街交叉口东北40米,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,住宿服务,宾馆酒店,三星级宾馆,113.551914,22.199406,113.54681832349614,22.20235287330923
B0JK1CJGPE,高士德宾馆,住宿服务;宾馆酒店;宾馆酒店,100100,高地乌街与高士德大马路交叉口南40米,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,住宿服务,宾馆酒店,宾馆酒店,113.5526,22.199091,113.547506152386,22.20203924130224
B0IRHRU3EE,Perfect Family Inn,住宿服务;宾馆酒店;宾馆酒店,100100,"Rua Da Ribeira Do Patane No.32,中国",00853-28702701,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,住宿服务,宾馆酒店,宾馆酒店,113.543954,22.199649,113.53883613961008,22.20257766945196
B0JRCY6334,多米精品酒店,住宿服务;宾馆酒店;宾馆酒店,100100,史山斜巷12号码,00853-28788662,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,住宿服务,宾馆酒店,宾馆酒店,113.546844,22.192861,113.54173486560065,22.19579417168687
B0FFISN7TD,澳门怡富酒店,住宿服务;住宿服务相关;住宿服务相关,100000,澳门半岛燕主教街8号,00853-28920332,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,住宿服务,住宿服务相关,住宿服务相关,113.542223,22.19452,113.5371003786579,22.197442640610404
B0KRBZVQ8T,高士德别墅,住宿服务;住宿服务相关;住宿服务相关,100000,高士德大马路11号二楼D,00853-66561176,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,住宿服务,住宿服务相关,住宿服务相关,113.547525,22.20207,113.54241719025872,22.205007963653934
B0JK1CHVUE,安栈号,住宿服务;旅馆招待所;旅馆招待所,100200,十月初五日街与皇子街交叉口南20米,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,住宿服务,旅馆招待所,旅馆招待所,113.542902,22.19471,113.53778137376246,22.197634380718075
B0FFFEEJ0P,澳门5步廊旅舍,住宿服务;住宿服务相关;住宿服务相关,100000,贡士旦甸奴街8号,00853-28923118,820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,住宿服务,住宿服务相关,住宿服务相关,113.541892,22.193668,113.53676844985593,22.19658952044321
B073D00F49,澳门高士德别墅,住宿服务;旅馆招待所;旅馆招待所,100200,高士德大马路11-D号高运大厦2层D,00853-28526176,820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,住宿服务,旅馆招待所,旅馆招待所,113.552632,22.198981,113.54753824337902,22.20192927162704
B0KRAAAIBK,澳门家欣宾馆(康公庙店)FAMILY Inn(Hong Kung Temple),住宿服务;住宿服务相关;住宿服务相关,100000,海边新街233-237号及十月初五日街120-122号,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,住宿服务,住宿服务相关,住宿服务相关,113.542712,22.193903,113.53759086522606,22.19682663021748
B0FFJ9J3HM,恋爱七号旅馆,住宿服务;旅馆招待所;旅馆招待所,100200,恋爱巷7号,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,住宿服务,旅馆招待所,旅馆招待所,113.545555,22.194293,113.54044210875702,22.19722364105527
B0LBAZ9V70,Abdhi Febriant,住宿服务;住宿服务相关;住宿服务相关,100000,"Rde Sacadura Cabral,Macao",[],820000,澳门特别行政区,1853,澳门特别行政区,820003,望德堂区,住宿服务,住宿服务相关,住宿服务相关,113.551416,22.196746,113.546319170047,22.199690864942035
B0L6NSPCAJ,耀辉大厦,住宿服务;住宿服务相关;住宿服务相关,100000,"飞能便度街7号,Edificio Iu Fai",[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,住宿服务,住宿服务相关,住宿服务相关,113.550546,22.200687,113.54544658448924,22.20363132229929
B0KU59R1ZB,Home,住宿服务;住宿服务相关;住宿服务相关,100000,圣庇道街与大兴街交叉口东北20米,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,住宿服务,住宿服务相关,住宿服务相关,113.546524,22.19993,113.54141350783208,22.202864894005785
B0KU59L2Q5,My home,住宿服务;住宿服务相关;住宿服务相关,100000,"Andar A,Rua de Sacadura Cabral,No.76,EdfVang Cheong,1,Macao",[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,住宿服务,住宿服务相关,住宿服务相关,113.549838,22.197948,113.54473684131452,22.2008897973787
B0KRNZCQUE,Kerjaanku,住宿服务;住宿服务相关;住宿服务相关,100000,大三巴右街与大三巴巷交叉口西北20米,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,住宿服务,住宿服务相关,住宿服务相关,113.545683,22.193867,113.54057050239548,22.196797794949173
B0KKZPBRSW,裕华花园大厦(正门),住宿服务;住宿服务相关;住宿服务相关,100000,大兴街,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,住宿服务,住宿服务相关,住宿服务相关,113.546639,22.198519,113.54152892382588,22.20145367380765
B0KKSP3FQI,金门大厦,住宿服务;住宿服务相关;住宿服务相关,100000,飞能便度街26号,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,住宿服务,住宿服务相关,住宿服务相关,113.551079,22.199607,113.54598108632396,22.202552122838924
B0KKMPF1A1,广悦居,住宿服务;住宿服务相关;住宿服务相关,100000,"97-97a号Rde Cinco de Outubro,澳门",[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,住宿服务,住宿服务相关,住宿服务相关,113.5429,22.194708,113.53777936799844,22.19763237510672
B0KKMP94BK,小山雅居,住宿服务;住宿服务相关;住宿服务相关,100000,田螺石级3号,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,住宿服务,住宿服务相关,住宿服务相关,113.545559,22.198667,113.5404458398828,22.201599179095364
B0KKGG9WUQ,明海湾Grand Seaview Heights,住宿服务;住宿服务相关;住宿服务相关,100000,林茂海边大马路112号,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,住宿服务,住宿服务相关,住宿服务相关,113.542985,22.201326,113.5378641937732,22.20425288715898
B0KKGG7LMZ,安记大厦,住宿服务;住宿服务相关;住宿服务相关,100000,罗白沙街19-21号富群楼,[],820000,澳门特别行政区,1853,澳门特别行政区,820002,花王堂区,住宿服务,住宿服务相关,住宿服务相关,113.546079,22.195972,113.54096749756096,22.198904469830754
B0KKGG51O2,盈纬轩,住宿服务;住宿服务相关;住宿服务相关,100000,木桥街30-34号,[],820000,澳门特别行政区,1853,澳门特别行政区,820004,大堂区,住宿服务,住宿服务相关,住宿服务相关,113.543457,22.193306,113.53833809425085,22.196231244698765
