id,name,type,typecode,address,tel,pcode,pname,citycode,cityname,adcode,adname,bigType,midType,smallType,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84
B0FFGQPO0B,氹仔东北马路,地名地址信息;交通地名;道路名,190301,嘉模堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,地名地址信息,交通地名,道路名,113.562868,22.16285,113.55780140278397,22.165805136727915
B0FFGQNXQP,海湾围,地名地址信息;交通地名;道路名,190301,嘉模堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,地名地址信息,交通地名,道路名,113.565301,22.15902,113.560239934758,22.161977834689058
B0FFFAI717,徐日昇寅公圆形地,地名地址信息;交通地名;环岛名,190303,嘉模堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,地名地址信息,交通地名,环岛名,113.564597,22.159305,113.55953441199595,22.16226176639961
B0FFGQNI1C,北安码头马路,地名地址信息;交通地名;道路名,190301,嘉模堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,地名地址信息,交通地名,道路名,113.561952,22.161739,113.55688341880226,22.16469209123185
B0FFGQP9F1,卓家村路,地名地址信息;交通地名;道路名,190301,嘉模堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,地名地址信息,交通地名,道路名,113.563327,22.158858,113.55826167349336,22.16181242211985
B0FFGQOSY0,天津街,地名地址信息;交通地名;道路名,190301,嘉模堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,地名地址信息,交通地名,道路名,113.562576,22.159485,113.55750896578944,22.16243834516141
B0IA3AOU8V,菜园路,地名地址信息;交通地名;道路名,190301,嘉模堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,地名地址信息,交通地名,道路名,113.562956,22.158161,113.55788989688246,22.16111450881548
B0FFGQO307,重庆街,地名地址信息;交通地名;道路名,190301,嘉模堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,地名地址信息,交通地名,道路名,113.561864,22.158251,113.55679544171466,22.16120260620411
B0FFGQLBJ5,孙逸仙博士大马路,地名地址信息;交通地名;道路名,190301,嘉模堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,地名地址信息,交通地名,道路名,113.562297,22.157156,113.55722948855257,22.16010796128081
B0FFGQJTEQ,美副将马路,地名地址信息;交通地名;道路名,190301,嘉模堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,地名地址信息,交通地名,道路名,113.566395,22.155129,113.56133647867044,22.15808713389958
B0FFGQL30J,大埔街,地名地址信息;交通地名;道路名,190301,嘉模堂区,[],820000,澳门特别行政区,1853,澳门特别行政区,820006,嘉模堂区,地名地址信息,交通地名,道路名,113.563484,22.156219,113.55841918716314,22.159172685098177
